FlickrID,DateTimeOriginal,CreateDate,ModifyDate,Software,LensInfo,LensModel,JFIFVersion,ISO,ExposureTime,FNumber,FocalLength,FocalLengthIn35mmFormat,BrightnessValue,SubjectArea
51288806340,2021:06:04 17:19:49,2021:06:04 17:19:49,2021:06:04 17:19:49,14.4.2,2.87mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,640,1/15,2.2,2.9 mm,32 mm,-1.32949328,
51785749253,2021:12:28 16:00:40,2021:12:28 16:00:40,2021:12:28 16:00:40,14.7.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/4,1.8,4.0 mm,28 mm,-1.260882709,2015 1511 2217 1330
52135875274,2022:05:28 13:12:26,2022:05:28 13:12:26,2022:05:28 13:12:26,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,200,1/60,1.8,4.0 mm,28 mm,2.21239895,
51398360201,2021:08:04 17:10:40,2021:08:04 17:10:40,2021:08:04 17:10:40,14.6,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,160,1/4,1.8,4.0 mm,28 mm,-2.898372556,2015 1511 2217 1330
52242803447,2022:07:26 16:27:45,2022:07:26 16:27:45,2022:07:26 16:27:45,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/15,1.8,4.0 mm,28 mm,2.296545953,2015 1511 2217 1330
50983347213,2021:02:24 13:14:03,2021:02:24 13:14:03,2021:02:24 13:14:03,14.4,2.87mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,500,1/15,2.2,2.9 mm,32 mm,-0.9343301989,
52990071793,2022:12:28 15:38:22,2022:12:28 15:38:22,2022:12:28 15:38:22,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,320,1/13,1.8,4.0 mm,28 mm,-0.7183258332,
52992515144,2023:04:05 20:49:08,2023:04:05 20:49:08,2023:04:05 20:49:08,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/124,1.8,4.0 mm,65 mm,6.338511651,2014 1505 2214 1328
51033650028,2021:03:13 12:10:36,2021:03:13 12:10:36,2021:03:13 12:10:36,14.4,2.87mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,2000,1/15,2.2,2.9 mm,32 mm,-4.782091562,
52244098673,2022:07:23 10:59:47,2022:07:23 10:59:47,2022:07:23 10:59:47,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,25,1/9615,1.8,4.0 mm,28 mm,11.94884093,2015 1511 2217 1330
52244748430,2022:07:24 13:20:41,2022:07:24 13:20:41,2022:07:24 13:20:41,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/2183,1.8,4.0 mm,35 mm,9.558079726,1760 989 1936 871
52977317651,2023:05:26 14:59:16,2023:05:26 14:59:16,2023:05:26 14:59:16,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/40,1.8,4.0 mm,88 mm,4.677849415,2016 1506 2217 1330
52471399768,2022:10:25 14:20:42,2022:10:25 14:20:42,2022:10:25 14:20:42,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,32,1/30,1.8,4.0 mm,28 mm,3.971292451,2015 1511 2217 1330
52094980855,2022:03:31 11:20:41,2022:03:31 11:20:41,2022:03:31 11:20:41,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/4,1.8,4.0 mm,28 mm,-0.5790478104,2015 1511 2217 1330
52244234821,2022:07:24 13:15:27,2022:07:24 13:15:27,2022:07:24 13:15:27,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/9,1.8,4.0 mm,28 mm,0.3158799712,2015 1511 2217 1330
52479512131,2022:11:05 03:26:06,2022:11:05 03:26:06,2022:11:05 03:26:06,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,250,1/4,1.8,4.0 mm,28 mm,-2.919243986,2015 1511 2217 1330
52977462464,2023:05:26 14:45:01,2023:05:26 14:45:01,2023:05:26 14:45:01,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,320,1/40,1.8,4.0 mm,28 mm,0.7605422282,2015 1511 2217 1330
52407923956,2022:10:05 23:14:43,2022:10:05 23:14:43,2022:10:05 23:14:43,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,250,1/4,1.8,4.0 mm,28 mm,-3.077519205,2015 1511 2217 1330
51407490445,2021:08:14 13:14:56,2021:08:14 13:14:56,2021:08:14 13:14:56,14.7.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,25,1/120,1.8,4.0 mm,28 mm,5.862875652,2015 1511 2217 1330
52243198037,2022:07:24 13:03:14,2022:07:24 13:03:14,2022:07:24 13:03:14,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,25,1/35,1.8,4.0 mm,28 mm,4.286497326,2015 1511 2217 1330
52989053762,2022:12:29 16:17:56,2022:12:29 16:17:56,2022:12:29 16:17:56,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,200,1/13,1.8,4.0 mm,28 mm,1.1699662,
52394599980,2022:09:22 09:16:26,2022:09:22 09:16:26,2022:09:22 09:16:26,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,64,1/120,1.8,4.0 mm,28 mm,4.550604409,2015 1511 2217 1330
51154426304,2021:04:26 00:16:42,2021:04:26 00:16:42,2021:04:26 00:16:42,14.4.2,2.87mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,2000,1/15,2.2,2.9 mm,32 mm,-6.36705408,
52543900854,2022:12:04 19:32:04,2022:12:04 19:32:04,2022:12:04 19:32:04,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,400,1/15,1.8,4.0 mm,28 mm,-5.064842454,
51873936646,2022:02:02 11:16:50,2022:02:02 11:16:50,2022:02:02 11:16:50,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/11,1.8,4.0 mm,28 mm,0.7704794262,2015 1511 2217 1330
52244360850,2022:07:26 17:26:05,2022:07:26 17:26:05,2022:07:26 17:26:05,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,1000,1/4,1.8,4.0 mm,28 mm,-5.325565611,2015 1511 2217 1330
52613242078,2022:12:16 15:00:38,2022:12:16 15:00:38,2022:12:16 15:00:38,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/9,1.8,4.0 mm,28 mm,0.1481762095,2015 1511 2217 1330
52408478468,2022:08:16 14:50:32,2022:08:16 14:50:32,2022:08:16 14:50:32,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,32,1/30,1.8,4.0 mm,28 mm,3.668367444,2015 1511 2217 1330
52139087089,2022:05:28 21:50:25,2022:05:28 21:50:25,2022:05:28 21:50:25,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,200,1/6,1.8,4.0 mm,28 mm,-1.343925084,
52244262223,2022:07:24 13:18:04,2022:07:24 13:18:04,2022:07:24 13:18:04,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/1372,1.8,4.0 mm,35 mm,8.943238295,1760 989 1936 871
51280966287,2021:06:29 19:17:08,2021:06:29 19:17:08,2021:06:29 19:17:08,14.6,2.87mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,800,1/15,2.2,2.9 mm,32 mm,-1.812007168,
51762086020,2021:11:03 12:15:29,2021:11:03 12:15:29,2021:11:03 12:15:29,14.7.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,160,1/4,1.8,4.0 mm,28 mm,-2.677626745,2015 1511 2217 1330
51406780838,2021:07:25 12:37:18,2021:07:25 12:37:18,2021:07:25 12:37:18,14.6,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,320,1/40,1.8,4.0 mm,28 mm,0.9498725689,
52430311788,2022:10:14 21:10:36,2022:10:14 21:10:36,2022:10:14 21:10:36,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/15,1.8,4.0 mm,28 mm,1.309298623,2015 1511 2217 1330
52141594742,2022:05:28 22:50:12,2022:05:28 22:50:12,2022:05:28 22:50:12,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,500,1/24,2.2,2.9 mm,32 mm,-0.07800888609,
52526184290,2022:11:25 10:59:10,2022:11:25 10:59:10,2022:11:25 10:59:10,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/32,1.8,4.0 mm,28 mm,3.389242665,2015 1511 2217 1330
52996649789,2023:06:22 11:39:29,2023:06:22 11:39:29,2023:06:22 11:39:29,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,320,1/60,2.2,2.9 mm,32 mm,1.961848635,
52432090592,2022:10:15 18:04:26,2022:10:15 18:04:26,2022:10:15 18:04:26,Instagram,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,640,1/40,1.8,4.0 mm,96 mm,-0.02727854856,
51872972837,2022:01:30 15:33:26,2022:01:30 15:33:26,2022:01:30 15:33:26,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/17,1.8,4.0 mm,28 mm,2.574762551,2015 1511 2217 1330
53127942469,2023:08:11 20:40:29,2023:08:11 20:40:29,2023:08:11 20:40:29,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,2000,1/15,2.2,2.9 mm,32 mm,-3.231959936,
52094717839,2022:03:26 14:23:59,2022:03:26 14:23:59,2022:03:26 14:23:59,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,1250,1/15,2.2,2.9 mm,32 mm,-2.802672467,
52522141264,2022:07:09 19:19:37,2022:07:09 19:19:37,2022:11:24 20:54:52,Adobe Photoshop 23.5 (Windows),3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/29,1.8,4.0 mm,28 mm,4.566160521,
52230358118,2022:07:10 13:32:41,2022:07:10 13:32:41,2022:07:10 13:32:41,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/1600,1.8,4.0 mm,28 mm,9.666841967,2015 1511 2217 1330
52525684876,2022:11:23 08:22:21,2022:11:23 08:22:21,2022:11:23 08:22:21,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,640,1/17,2.2,2.9 mm,32 mm,-1.070773805,
52276019580,2022:08:09 18:27:49,2022:08:09 18:27:49,2022:08:09 18:27:49,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,50,1/17,1.8,4.0 mm,28 mm,2.190215338,2015 1511 2217 1330
52099372304,2022:02:26 17:15:29,2022:02:26 17:15:29,2022:02:26 17:15:29,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,640,1/20,1.8,4.0 mm,28 mm,-1.622631195,2015 1511 2217 1330
51281706386,2021:06:23 20:44:22,2021:06:23 20:44:22,2021:06:23 20:44:22,Instagram,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,320,1/4,1.8,4.0 mm,28 mm,-3.542112014,2015 1511 2217 1330
51760431772,2021:10:15 14:22:26,2021:10:15 14:22:26,2021:10:15 14:22:26,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,2000,1/14,1.8,4.0 mm,30 mm,-6.539159036,
51759167716,2021:11:25 13:08:55,2021:11:25 13:08:55,2021:11:25 13:08:55,14.7.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/7,1.8,4.0 mm,28 mm,0.08658340453,2015 1511 2217 1330
51253208200,2021:05:15 11:55:03,2021:05:15 11:55:03,2021:05:15 11:55:03,14.4.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,64,1/15,1.8,4.0 mm,28 mm,1.675227029,2015 1511 2217 1330
52101332161,2022:04:09 20:39:54,2022:04:09 20:39:54,2022:04:09 20:39:54,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,500,0.3,1.8,4.0 mm,28 mm,-2.112311722,
51297064191,2021:06:23 20:44:54,2021:06:23 20:44:54,2021:06:23 20:44:54,14.6,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,400,1/4,1.8,4.0 mm,28 mm,-3.4812316,2015 1511 2217 1330
52099636260,2022:03:01 11:59:58,2022:03:01 11:59:58,2022:03:01 11:59:58,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/6,1.8,4.0 mm,28 mm,-0.1679837107,2015 1511 2217 1330
52549517462,2022:12:07 00:33:34,2022:12:07 00:33:34,2022:12:07 00:33:34,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,25,1/12,1.8,4.0 mm,28 mm,7.052750672,
51169176919,2021:05:07 16:07:29,2021:05:07 16:07:29,2021:05:07 16:07:29,14.4.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/3247,1.8,4.0 mm,28 mm,10.50719551,2015 1511 2217 1330
51117060037,2021:04:12 18:00:57,2021:04:12 18:00:57,2021:04:12 18:00:57,14.4.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,50,1/15,1.8,4.0 mm,28 mm,2.692431303,2015 1511 2217 1330
52616842792,2023:01:08 09:51:13,2023:01:08 09:51:13,2023:01:08 09:51:13,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,50,1/120,1.8,4.0 mm,28 mm,4.995378486,2015 1511 2217 1330
52976682172,2022:12:25 10:48:03,2022:12:25 10:48:03,2022:12:25 10:48:03,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,64,1/15,1.8,4.0 mm,28 mm,1.811995439,2015 1511 2217 1330
52528705528,2022:11:27 11:25:51,2022:11:27 11:25:51,2022:11:27 11:25:51,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,320,1/60,1.8,4.0 mm,28 mm,1.319751964,2015 1511 2217 1330
52099319889,2022:03:23 11:34:54,2022:03:23 11:34:54,2022:03:23 11:34:54,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,200,1/60,1.8,4.0 mm,28 mm,2.167344011,2281 1769 790 789
52613257228,2022:12:19 18:36:51,2022:12:19 18:36:51,2022:12:19 18:36:51,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,160,1/4,1.8,4.0 mm,28 mm,-2.384084084,2015 1511 2217 1330
52097232996,2022:03:25 21:33:40,2022:03:25 21:33:40,2022:03:25 21:33:40,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,800,1/40,1.8,4.0 mm,35 mm,-0.8161967352,1760 989 1936 871
51406510156,2021:08:11 15:09:52,2021:08:11 15:09:52,2021:08:11 15:09:52,14.7.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,125,1/4,1.8,4.0 mm,28 mm,-2.439486644,2015 1511 2217 1330
53248939502,2023:10:10 15:38:29,2023:10:10 15:38:29,2023:10:10 15:38:29,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/13,1.8,4.0 mm,28 mm,0.6767017043,2015 1511 2217 1330
51761537922,2021:09:12 17:19:18,2021:09:12 17:19:18,2021:09:12 17:19:18,14.7.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/9,1.8,4.0 mm,28 mm,0.1103467739,2015 1511 2217 1330
52214421082,2022:06:30 11:42:05,2022:06:30 11:42:05,2022:06:30 11:42:05,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,640,1/24,1.8,4.0 mm,28 mm,-1.450020072,
52215785525,2022:07:13 14:47:25,2022:07:13 14:47:25,2022:07:13 14:47:25,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,25,1/30,1.8,4.0 mm,28 mm,4.025168958,3105 683 753 756
52215907295,2022:06:30 11:42:05,2022:06:30 11:42:05,2022:06:30 11:42:05,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,640,1/24,1.8,4.0 mm,28 mm,-1.610743668,
52222877320,2022:07:09 19:19:44,2022:07:09 19:19:44,2022:07:09 19:19:44,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,20,1/2315,1.8,4.0 mm,28 mm,4.566160521,
52137830762,2022:05:28 22:04:44,2022:05:28 22:04:44,2022:05:28 22:04:44,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,400,1/15,1.8,4.0 mm,28 mm,-1.166303784,
51409470069,2021:08:27 19:13:25,2021:08:27 19:13:25,2021:08:27 19:13:25,14.7.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,160,1/4,1.8,4.0 mm,28 mm,-2.168429361,2015 1511 2217 1330
51034382316,2021:03:13 12:10:54,2021:03:13 12:10:54,2021:03:13 12:10:54,14.4,2.87mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,2000,1/15,2.2,2.9 mm,32 mm,-3.286134068,
52525212312,2022:11:21 14:53:29,2022:11:21 14:53:29,2022:11:21 14:53:29,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/475,1.8,4.0 mm,98 mm,7.726201786,804 1505 744 749
52089624734,2022:04:09 16:52:45,2022:04:09 16:52:45,2022:04:09 16:52:45,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/510,1.8,4.0 mm,28 mm,8.103473315,2015 1511 2217 1330
52089359231,2022:04:09 16:54:54,2022:04:09 16:54:54,2022:04:09 16:54:54,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/2825,1.8,4.0 mm,28 mm,10.22442478,2015 1511 2217 1330
51760256982,2021:11:20 10:00:05,2021:11:20 10:00:05,2021:11:20 10:00:05,14.7.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/5,1.8,4.0 mm,28 mm,-0.7125045394,2015 1511 2217 1330
52079797717,2022:05:10 23:03:01,2022:05:10 23:03:01,2022:05:10 23:03:01,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,320,1/4,1.8,4.0 mm,28 mm,-3.763523666,2015 1511 2217 1330
52992452181,2023:03:13 16:02:26,2023:03:13 16:02:26,2023:03:13 16:02:26,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/12,1.8,4.0 mm,28 mm,0.6821309576,2015 1511 2217 1330
51761911514,2021:10:15 14:25:23,2021:10:15 14:25:23,2021:10:15 14:25:23,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/223,1.8,4.0 mm,44 mm,9.95228009,
50868816562,2020:12:26 13:06:44,2020:12:26 13:06:44,2020:12:26 13:06:44,13.4.1,2.87mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,320,1/30,2.2,2.9 mm,32 mm,1.256588887,
51762021945,2021:11:03 21:45:50,2021:11:03 21:45:50,2021:11:03 21:45:50,14.7.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,500,1/4,1.8,4.0 mm,28 mm,-4.169802141,2015 1511 2217 1330
53134002354,2023:07:11 12:48:15,2023:07:11 12:48:15,2023:07:11 12:48:15,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/8,1.8,4.0 mm,28 mm,0.1398312988,2015 1511 2217 1330
52522261915,2022:05:28 22:02:25,2022:05:28 22:02:25,2022:05:28 22:02:25,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,250,1/5,1.8,4.0 mm,28 mm,-0.224075136,
52243515971,2022:07:21 13:46:42,2022:07:21 13:46:42,2022:07:21 13:46:42,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/1919,1.8,4.0 mm,28 mm,9.813845844,2015 1511 2217 1330
52521318012,2022:05:28 21:26:54,2022:05:28 21:26:54,2022:05:28 21:26:54,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,2000,1/5,1.8,4.0 mm,28 mm,-5.143367669,
52089682699,2022:04:09 16:52:02,2022:04:09 16:52:02,2022:04:09 16:52:02,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/24,1.8,4.0 mm,28 mm,3.165227676,2015 1511 2217 1330
51295698734,2021:06:12 14:12:29,2021:06:12 14:12:29,2021:06:12 14:12:29,14.6,2.87mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,640,1/30,2.2,2.9 mm,32 mm,0.2255619945,
52221381257,2022:07:09 17:43:27,2022:07:09 17:43:27,2022:07:09 17:43:27,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,100,1/28,1.8,4.0 mm,28 mm,2.11199109,
52991918992,2023:02:03 11:29:36,2023:02:03 11:29:36,2023:02:03 11:29:36,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/20,1.8,4.0 mm,28 mm,2.99844624,2015 1511 2217 1330
52243802569,2022:07:21 13:45:51,2022:07:21 13:45:51,2022:07:21 13:45:51,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,20,1/331,2.2,2.9 mm,32 mm,8.06039489,
52612772131,2022:12:21 15:29:56,2022:12:21 15:29:56,2022:12:21 15:29:56,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,25,1/48,1.8,4.0 mm,28 mm,4.768282432,
52243439168,2022:07:20 20:11:29,2022:07:20 20:11:29,2022:07:20 20:11:29,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,32,1/7,1.8,4.0 mm,28 mm,4.480373105,
