52522060259,2022:05:28 21:19:31,2022:05:28 21:19:31,2022:05:28 21:19:31,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,2000,1/11,1.8,4.0 mm,28 mm,-6.394906413,
52992480886,2023:02:20 15:23:37,2023:02:20 15:23:37,2023:02:20 15:23:37,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/571,1.8,4.0 mm,28 mm,7.942151345,2015 1511 2217 1330
52992601779,2023:03:07 14:42:56,2023:03:07 14:42:56,2023:03:07 14:42:56,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/24,1.8,4.0 mm,28 mm,3.019350712,2015 1511 2217 1330
52412211151,2022:09:04 12:32:47,2022:09:04 12:32:47,2022:09:04 12:32:47,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,50,1/120,2.2,2.9 mm,32 mm,5.502394177,
53021455600,2023:06:30 17:38:09,2023:06:30 17:38:09,2023:06:30 17:38:09,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,1250,1/15,2.2,2.9 mm,32 mm,-3.090797846,
52522329423,2022:05:28 21:53:24,2022:05:28 21:53:24,2022:05:28 21:53:24,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,640,1/4,1.8,4.0 mm,28 mm,-2.989531536,
52522059869,2022:05:28 21:54:21,2022:05:28 21:54:21,2022:05:28 21:54:21,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,640,0.3,1.8,4.0 mm,28 mm,-2.510945354,
52470712881,2022:10:26 17:34:29,2022:10:26 17:34:29,2022:10:26 17:34:29,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,32,1/30,1.8,4.0 mm,28 mm,3.713681241,2015 1511 2217 1330
52410085736,2022:08:16 12:28:30,2022:08:16 12:28:30,2022:08:16 12:28:30,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,32,1/30,1.8,4.0 mm,28 mm,3.826155938,2015 1511 2217 1330
53126138403,2023:08:16 08:26:08,2023:08:16 08:26:08,2023:08:16 08:26:08,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/11,1.8,4.0 mm,28 mm,0.4919916435,2015 1511 2217 1330
52419095505,2022:10:09 14:03:22,2022:10:09 14:03:22,2022:10:09 14:03:22,Instagram,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,125,1/40,1.8,4.0 mm,96 mm,2.116269285,
52989740624,2022:12:28 13:39:35,2022:12:28 13:39:35,2022:12:28 13:39:35,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/292,1.8,4.0 mm,28 mm,7.202550563,2015 1511 2217 1330
52410408524,2022:08:19 14:44:37,2022:08:19 14:44:37,2022:08:19 14:44:37,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,20,1/1372,1.8,4.0 mm,28 mm,9.344807238,
52470709401,2022:10:27 14:42:09,2022:10:27 14:42:09,2022:10:27 14:42:09,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/1372,1.8,4.0 mm,28 mm,9.4017106,2053 704 133 133
53125072392,2023:08:15 12:28:29,2023:08:15 12:28:29,2023:08:15 12:28:29,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/20,1.8,4.0 mm,101 mm,2.594290716,2009 1512 2220 1329
52409587537,2022:08:19 00:08:44,2022:08:19 00:08:44,2022:08:19 00:08:44,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,400,1/4,1.8,4.0 mm,28 mm,-4.105759682,2015 1511 2217 1330
52992472731,2023:02:23 11:29:49,2023:02:23 11:29:49,2023:02:23 11:29:49,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,25,1/30,1.8,4.0 mm,28 mm,3.995485327,2015 1511 2217 1330
53011487570,2023:06:29 10:54:28,2023:06:29 10:54:28,2023:06:29 10:54:28,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/15,1.8,4.0 mm,28 mm,2.353761885,2015 1511 2217 1330
52408132936,2022:08:16 08:57:56,2022:08:16 08:57:56,2022:08:16 08:57:56,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,160,1/60,2.2,2.9 mm,32 mm,3.226856562,
53125109872,2023:04:15 12:45:04,2023:04:15 12:45:04,2023:04:15 12:45:04,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/1548,1.8,4.0 mm,28 mm,9.557461962,2015 1511 2217 1330
53008874464,2023:06:27 10:15:04,2023:06:27 10:15:04,2023:06:27 10:15:04,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/15,1.8,4.0 mm,28 mm,1.024930074,2015 1511 2217 1330
52992915073,2023:03:14 14:37:52,2023:03:14 14:37:52,2023:03:14 14:37:52,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/27,1.8,4.0 mm,28 mm,3.24683058,2015 1511 2217 1330
52411681252,2022:10:07 16:12:01,2022:10:07 16:12:01,2022:10:07 16:12:01,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,100,1/60,2.2,2.9 mm,32 mm,3.741970903,
52992659414,2023:02:02 17:02:33,2023:02:02 17:02:33,2023:02:02 17:02:33,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,500,1/30,1.8,4.0 mm,28 mm,-0.2639397534,2015 1511 2217 1330
52522060269,2022:05:28 22:02:45,2022:05:28 22:02:45,2022:05:28 22:02:45,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,2000,1/15,1.8,4.0 mm,28 mm,-5.360959083,
53008117362,2023:06:24 10:01:57,2023:06:24 10:01:57,2023:06:24 10:01:57,Instagram,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,32,1/30,1.8,4.0 mm,28 mm,3.732919255,2015 1511 2217 1330
52992379706,2023:03:30 12:49:41,2023:03:30 12:49:41,2023:03:30 12:49:41,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,32,1/24,1.8,4.0 mm,28 mm,3.482574136,3566 297 528 529
52406285035,2022:08:20 11:21:35,2022:08:20 11:21:35,2022:08:20 11:21:35,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,32,1/104,1.8,4.0 mm,28 mm,5.870033877,
52992610859,2023:02:28 15:10:41,2023:02:28 15:10:41,2023:02:28 15:10:41,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,125,1/4,1.8,4.0 mm,28 mm,-2.178811582,2015 1511 2217 1330
52419359960,2022:10:10 14:57:35,2022:10:10 14:57:35,2022:10:10 14:57:35,Instagram,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,50,1/40,1.8,4.0 mm,96 mm,3.610253794,
52996873045,2023:06:22 18:53:21,2023:06:22 18:53:21,2023:06:22 18:53:21,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,64,1/16,1.8,4.0 mm,28 mm,1.625600512,2015 1511 2217 1330
52423672149,2022:10:12 12:45:11,2022:10:12 12:45:11,2022:10:12 12:45:11,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,160,1/45,2.2,2.9 mm,32 mm,2.683592338,
52479788914,2022:11:05 03:25:46,2022:11:05 03:25:46,2022:11:05 03:25:46,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,250,1/4,1.8,4.0 mm,28 mm,-3.193402778,2015 1511 2217 1330
52991886892,2023:02:17 19:09:21,2023:02:17 19:09:21,2023:02:17 19:09:21,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,2000,1/15,2.2,2.9 mm,32 mm,-4.170210372,
52989087187,2023:05:03 15:21:31,2023:05:03 15:21:31,2023:05:03 15:21:31,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/120,1.8,4.0 mm,28 mm,5.520121951,2015 1511 2217 1330
52992379991,2023:03:29 21:12:18,2023:03:29 21:12:18,2023:03:29 21:12:18,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,320,1/4,1.8,4.0 mm,28 mm,-3.58860203,2015 1511 2217 1330
53011487085,2023:06:29 11:05:44,2023:06:29 11:05:44,2023:06:29 11:05:44,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/15,1.8,4.0 mm,28 mm,1.74961227,2198 955 753 756
52992743480,2023:04:06 17:39:06,2023:04:06 17:39:06,2023:04:06 17:39:06,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,64,1/15,1.8,4.0 mm,28 mm,1.562476081,2015 1511 2217 1330
52408642253,2022:08:16 12:24:17,2022:08:16 12:24:17,2022:08:16 12:24:17,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,20,1/56,1.8,4.0 mm,28 mm,8.702018203,
53127146247,2023:08:11 20:40:09,2023:08:11 20:40:09,2023:08:11 20:40:09,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,1600,1/16,2.2,2.9 mm,32 mm,-3.195431308,
52991853447,2023:03:14 14:38:01,2023:03:14 14:38:01,2023:03:14 14:38:01,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/30,1.8,4.0 mm,28 mm,3.417192564,2015 1511 2217 1330
52406262460,2022:08:20 11:22:43,2022:08:20 11:22:43,2022:08:20 11:22:43,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,20,1/96,1.8,4.0 mm,28 mm,8.97260788,
53127166297,2023:08:11 20:39:32,2023:08:11 20:39:32,2023:08:11 20:39:32,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,2000,1/15,2.2,2.9 mm,32 mm,-2.987048446,
52522261865,2022:05:28 22:12:32,2022:05:28 22:12:32,2022:05:28 22:12:32,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,200,1/8,1.8,4.0 mm,34 mm,0.3056734941,
52992820100,2023:03:15 17:40:31,2023:03:15 17:40:31,2023:03:15 17:40:31,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/12,1.8,4.0 mm,28 mm,0.4681438531,2015 1511 2217 1330
52471532229,2022:11:01 17:53:12,2022:11:01 17:53:12,2022:11:01 17:53:12,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/15,1.8,4.0 mm,28 mm,2.44659085,2396 2126 528 529
53128124475,2023:04:22 10:40:01,2023:04:22 10:40:01,2023:04:22 10:40:01,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/15,1.8,4.0 mm,28 mm,2.378056104,2015 1511 2217 1330
52996475621,2023:06:22 11:39:18,2023:06:22 11:39:18,2023:06:22 11:39:18,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,320,1/60,2.2,2.9 mm,32 mm,2.173426686,
52989601886,2022:12:27 19:28:16,2022:12:27 19:28:16,2022:12:27 19:28:16,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,320,1/4,1.8,4.0 mm,28 mm,-1.052295327,
52992966970,2023:01:18 13:11:57,2023:01:18 13:11:57,2023:01:18 13:11:57,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/167,1.8,4.0 mm,28 mm,6.498972703,2015 1511 2217 1330
52408435398,2022:08:19 00:08:09,2022:08:19 00:08:09,2022:08:19 00:08:09,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,640,1/4,1.8,4.0 mm,28 mm,-4.360731651,2015 1511 2217 1330
52996658279,2022:04:09 19:52:19,2022:04:09 19:52:19,2022:11:25 23:33:29,Adobe Photoshop 23.5 (Windows),3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,320,1/8,1.8,4.0 mm,28 mm,-0.7513912076,
52471250488,2022:10:27 15:54:33,2022:10:27 15:54:33,2022:10:27 15:54:33,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,20,1/161,2.2,2.9 mm,32 mm,7.331730769,
52992826535,2023:03:09 17:38:25,2023:03:09 17:38:25,2023:03:09 17:38:25,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/5,1.8,4.0 mm,28 mm,-0.7460039413,2015 1511 2217 1330
52406284935,2022:08:20 11:17:53,2022:08:20 11:17:53,2022:08:20 11:17:53,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,20,1/118,1.8,4.0 mm,28 mm,8.786979969,
53128219133,2023:08:11 20:40:28,2023:08:11 20:40:28,2023:08:11 20:40:28,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,2000,1/15,2.2,2.9 mm,32 mm,-2.689074718,
53127726641,2023:08:18 19:56:39,2023:08:18 19:56:39,2023:08:18 19:56:39,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/5,1.8,4.0 mm,28 mm,-0.3000812348,1912 1445 753 756
52418659816,2022:10:09 15:59:23,2022:10:09 15:59:23,2022:10:09 15:59:23,Instagram,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,250,1/40,1.8,4.0 mm,96 mm,0.8129512142,
52521317987,2022:05:28 22:21:01,2022:05:28 22:21:01,2022:05:28 22:21:01,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,1250,1/15,1.8,4.0 mm,28 mm,-3.593691191,
52471009594,2022:10:21 16:56:52,2022:10:21 16:56:52,2022:10:21 16:56:52,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/30,1.8,4.0 mm,28 mm,3.356900068,2015 1511 2217 1330
52989006842,2023:05:04 21:05:45,2023:05:04 21:05:45,2023:05:04 21:05:45,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,125,1/4,1.8,4.0 mm,28 mm,-1.470536031,2247 2895 141 142
52521782906,2022:05:28 21:49:12,2022:05:28 21:49:12,2022:05:28 21:49:12,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,320,1/15,1.8,4.0 mm,57 mm,-0.9750089681,
52422855567,2022:10:12 12:44:52,2022:10:12 12:44:52,2022:10:12 12:44:52,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,160,1/45,2.2,2.9 mm,32 mm,2.897952551,
53127178172,2023:08:11 20:39:32,2023:08:11 20:39:32,2023:08:11 20:39:32,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,2000,1/15,2.2,2.9 mm,32 mm,-2.971997182,
52992629674,2023:02:13 16:07:50,2023:02:13 16:07:50,2023:02:13 16:07:50,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,64,1/15,1.8,4.0 mm,28 mm,1.703684043,2015 1511 2217 1330
52405804476,2022:08:21 15:35:59,2022:08:21 15:35:59,2022:08:21 15:35:59,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,125,1/4,1.8,4.0 mm,28 mm,-1.60476788,604 1632 330 332
52995912682,2023:01:16 14:10:03,2023:01:16 14:10:03,2023:01:16 14:10:03,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/387,1.8,4.0 mm,28 mm,7.475033378,2015 1511 2217 1330
52522059969,2022:05:28 21:42:06,2022:05:28 21:42:06,2022:05:28 21:42:06,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,200,1/15,1.8,4.0 mm,28 mm,0.07266770671,
52521782791,2022:05:28 21:19:09,2022:05:28 21:19:09,2022:05:28 21:19:09,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,25,1/40,1.8,4.0 mm,28 mm,0.6795664509,
52522262035,2022:05:28 22:45:27,2022:05:28 22:45:27,2022:05:28 22:45:27,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,400,1/15,1.8,4.0 mm,28 mm,-1.7784689,
52992600861,2023:01:18 13:12:01,2023:01:18 13:12:01,2023:01:18 13:12:01,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/165,1.8,4.0 mm,28 mm,6.604818042,2015 1511 2217 1330
52481678812,2022:11:06 13:29:53,2022:11:06 13:29:53,2022:11:06 13:29:53,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/11,1.8,4.0 mm,28 mm,0.5174404015,2015 1511 2217 1330
53127150717,2023:08:11 20:40:08,2023:08:11 20:40:08,2023:08:11 20:40:08,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,1600,1/16,2.2,2.9 mm,32 mm,-3.169156415,
52412649020,2022:09:04 12:32:48,2022:09:04 12:32:48,2022:09:04 12:32:48,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,50,1/120,2.2,2.9 mm,32 mm,5.452925453,
53127709716,2023:08:19 09:19:59,2023:08:19 09:19:59,2023:08:19 09:19:59,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,125,1/60,1.8,4.0 mm,28 mm,2.984839045,2015 1511 2217 1330
53125873874,2023:08:15 12:27:27,2023:08:15 12:27:27,2023:08:15 12:27:27,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/30,1.8,4.0 mm,28 mm,3.355574404,2015 1511 2217 1330
52522329583,2022:05:28 22:13:51,2022:05:28 22:13:51,2022:05:28 22:13:51,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,50,1/11,1.8,4.0 mm,34 mm,-0.8679668148,
52423657639,2022:10:12 12:45:04,2022:10:12 12:45:04,2022:10:12 12:45:04,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,160,1/45,2.2,2.9 mm,32 mm,2.696795953,
53128382568,2023:08:07 19:59:50,2023:08:07 19:59:50,2023:08:07 19:59:50,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/4,1.8,4.0 mm,28 mm,-1.097493704,2015 1511 2217 1330
52412706653,2022:09:04 12:32:23,2022:09:04 12:32:23,2022:09:04 12:32:23,15.2.1,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,32,1/120,2.2,2.9 mm,32 mm,6.188808664,
52408442798,2022:08:17 14:56:52,2022:08:17 14:56:52,2022:08:17 14:56:52,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,64,1/15,1.8,4.0 mm,28 mm,1.868019033,2015 1511 2217 1330
53126073425,2023:08:15 08:25:44,2023:08:15 08:25:44,2023:08:15 08:25:44,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,80,1/15,1.8,4.0 mm,28 mm,1.195019645,2015 1511 2217 1330
